code,ham/spam,message,
3,spam,"Vodafone 3G offers sirf aapke liye!!
 Rs147=4GB 3G,*444*147#,
 Rs99=2GB 3G,*444*99#,
 Rs74=1GB 3G,*444*74#,
 Validity 28 Days
 Offer eTop & USSD pe 21st-Aug tak",
3,spam,Prakritik vipada me jude rahe apno ke sath Vodafone CHOTA CREDIT sewa ke sath. Dial *130*4*1# aur paye Rs10 ka balance. Rs13 apke agle recharge se adjust hoga.,
2,spam,"Vodafone 3G offers sirf aapke liye!!
 Rs147=4GB 3G,*444*147#,
 Rs99=2GB 3G,*444*99#,
 Rs74=1GB 3G,*444*74#,
 Validity 28 Days
 Offer eTop & USSD pe 21st-Aug tak",
3,spam,Low balance..! Vodafone Chota Credit sewa se jude apno ke sath. Dial *130*4*1# aur paye Rs10 ka balance turant. Apke agle rechrge se 13rs adjust ho jayenge.,
3,spam,"Rs98 me1GB per Day !
 Ab recharge karein Rs 98 se aur paye 1GB 2G Data Prati-Din, 28 dino ki validity ke sath. Recharge karein ya dial karein *444*98#",
1,spam,"Vodafone 24-Hour Pack:
 Rs5=20MB-2G-*444*5#
 Rs8=45MB-2G-*444*8#
 Rs12=50MB-3G-*444*12#
 Rs17=UNLTD-2G-*444*17#
 Babumoshai Bandookbaaz @ https://goo.gl/SUK3uN",
1,spam,"Vodafone 24-Hour Pack
 Rs5=20MB-2G-*444*5#
 Rs8=45MB-2G-*444*8#
 Rs12=50MB-3G-*444*12#
 Rs17=UNLTD-2G-*444*17#
 Babumoshai Bandookbaaz | https://goo.gl/SUK3uN",
2,spam,"Sarkaari Nirdeshanusar,Apne mobile number ko AADHAR se jodna anivarya hai.Aaj hi Vodafone Retailer se sampark karein.adhik jankari ke liye 59059 par call karein",
2,spam,"Vodafone MNP Mela!Apne kareebiyo ka RCOM No.Vodafone me port karwane k liye aaye Vodafone Office Sai Corporate Park,Rukanpura,Patna. 4&5 Nov,10am to 8pm.",
2,spam,"Priye Grahak,Apka Local aur STD calls ka base call rate 13th Nov17 se 2.5p/sec ho jayega.Apke maujuda Bonus Card ki call rate me koi parivartan nahi hoga.",
1,spam,"Vodafone Special offers
 1)Rs70=70TT
 2)Rs9=All Calls@30p/min, Val-90 din
 3)BC199=UL Calls + 1GB 2G Data,Val-28D. FUP Apply
 Offer 19 Oct tak.",
1,spam,"Vodafone Full TalkTime Offer of The Day..!!
 Rs110 me paye poore Rs110 ka Full Taltime. Offer sirf 3 Oct ke liye hai. Jald hi recharge karwayein.",
2,spam,"Vodafone Puja Special Offer!
 1.Rs35=100 Local Mins,14 Days-Dial *444*35#
 2.Rs31=31 TT
 3.Rs14=25p all calls, 60Days-Dial *444*14#
 Offer sirf aaj keliye",
2,spam,"Vodafone Special offer!
 1.Rs35=100 Local Mins, 14 Days- Dial *444*35#
 2.Rs31=31 TT
 3.Rs14=25p all calls, 60Days- Dial *444*14#
 Offer sirf aaj keliye.",
3,spam,"1 Jeete Smartphone.Dial 567899 ya *567*2#
 2 ENTERTAINMENT Dial 56789
 3 LATEST NEWS DIAL 53990
 4 LOVE CHAT DIAL 5512111
 5 BHAVISHYA JANE DIAL 53300",
3,spam,"1 RAHIYE UPDATED DIAL 53990
 2 LOVE CHAT DIAL 5512111
 3 ENTERTAINMENT Dial 56789
 4 Jeete Rs500 ka recharge dial 567899
 5 BHAVISHYA JANE DIAL 53300",
1,spam,"VODAFONE FULL Talktime Offer!! Rs 25 pe payein Rs 25 ka Talktime. Extra benefit recharge ke 4 hrs me. Offer agle 3 din tak.
 Link ur number wid Aadhar.",
3,spam,Prakritik vipada me jude rahe apno ke sath Vodafone CHOTA CREDIT sewa ke sath. Dial *130*4*1# aur paye Rs10 ka bal.Rs13 apke agle recharge se adjust hoga.,
2,spam,56din ke liye Unlimited ka labh uthaye ab sirf Rs249 pe. ULTD Calls + 2G Data sirf Vodafone ke Rs249 recharge par. Offer 06 Aug tak.,
3,spam,84DAY UNLIMITED! Rs348 pe ab payen UNLIMITED Local + STD Calls aur 84GB 2G Data poore 84din validity ke saath. Vodafone offer sirf 05-Aug tak. FUP Apply.,
1,spam,"FREE FREE FREE! GET 400 MB 3G/2G FREE now by downloading VODAFONE PLAY App.Enjoy unlimited access to movie, music, TV shows!! Click http://bit.ly/2u0zCKz",
1,spam,84DAY UNLIMITED! Rs348 pe ab payen UNLIMITED Local + STD Calls aur 84GB 2G Data poore 84din validity ke saath. Vodafone offer sirf 30-July tak. FUP Apply.,
3,spam,Recharge Mela!Get upto 10% Cashback on Unlimited Recharges ONLY on MyVodafone App. Click www.vodafone.in/z3 to check your Amazing Offers!Offer till 26July,
2,spam,Vodafone App se Unlimited recharge kare aur paye 5% Cashback. Click kare www.vodafone.in/h8,
3,spam,"100=100 !!Vodafone special offer me Rs100 ke recharge pe Rs100 ka Talktime.Dial *121# for Best offers.Offer agle 3din tak ,extra balance recharge ke 4hrs me.",
1,spam,1)RC 30=Rs 30 Talktime.2)BC9=Local/STD calls@30p/min for 90days.Extra benefit 4 hrs me.Vodafone offer 3 din tak.,
2,spam,Rs14 me 25p/min.Vodafone special offer! kare Rs14 ka recharge aur payen sabhi calls 25p/min 60din keliye. Dial*444*14#. Offer 3 Din Tak.,
3,spam,Dhamaka Offer!! Rs60 me payen 60 ka talktime. Extra balance 7 din keliye. Offer kewal apke liye agle 3 din tak,
2,spam,50=50! वोडाफोन का Rs 50 के रिचार्ज पे पीई Rs 50 का फुल बैलेंस।अतिरिक्त लाभ रिचार्ज के 4hrs में.,
3,spam,Dhamaka Offer!! Rs50 me payen 50 ka Full talktime. Extra Balance 7 din keliye. Offer kewal apke liye agle 3 din tak,
3,spam,Vodafone FULL Talktime Offer!!Rs 30 ke recharge pe payein Rs 30 ka Talktime.Extra benefit recharge ke 4 hrs me.Offer 3 din tak.,
1,spam,FREE Roaming on Vodafone! Your incoming calls are now FREE while roaming anywhere in India.You can now receive calls freely without worrying about charges.,
2,spam,1)Rs14=STD कॉल@30p/min 30दिनों तकI 2)Rs9 = सभी कॉल@30p/मिनट 90दिनो तक।Extra लाभ रिचार्ज के 4hrs में. वोडाफोन ऑफर.,
2,spam,Rs9 me 30p/min.Vodafone special offer! kare Rs9 ka recharge aur payen sabhi calls 30p/min 90din keliye. Dial*444*9#,
3,spam,1)Rs14=STD कॉल@30p/min 30दिनों तकI 2)Rs9 = सभी कॉल@30p/मिनट 90दिनो तक।Extra लाभ रिचार्ज के 4hrs में. वोडाफोन ऑफर.,
2,spam,Rs9 के रिचार्ज पे करे सभी कॉल 30p/मिनट 90दिनो तक।स्पेशल वोडाफोन ऑफर रिचार्ज के 4hrs में.,
1,spam,"UNLIMITED FREE CALLS + 1GB 2G Data! Vodafone special offer! sirf Rs199 pe payen unlimited local + STD Calls aur 1GB 2G Data, 28 din keliye. Dial *121#.",
2,spam,"Asaani se apne no ko aadhaar se verify karne ke liye 14546 pe call kare.Yadi aapka no. aadhaar se registered nahi hai, kripya nazdiki Retailer se sampark kare",
2,spam,Priye Grahak sarkari nirdesanusar kripya Apne mobile No.ko 31 Mar'18 se pehle Aadhar se re verify karvaaye. Aaj hi VF Retailer se sampark karein Dhanyavad.,
2,spam,Priye Grahak sarkari nirdesanusar kripya Apne mobile No.ko 6 Feb'18 se pehle Aadhar se re verify karvaaye. Aaj hi VF Retailer se sampark karein Dhanyavad.,
1,ham,Say hello to Vodafone in UP East. BEST ROAMING OFFERS are here! Dial *121*121# to know more.,
1,ham,Say hello to Vodafone in West Bengal. BEST ROAMING OFFERS are here! Dial *121*121# to know more.,
1,ham,Say hello to Vodafone in Kolkata. BEST ROAMING OFFERS are here! Dial *121*121# to know more.,
1,ham,Say hello to Vodafone in AP and Telangana. Enjoy FREE roaming across India! Now get all incoming calls free. No extra roaming charges for Internet.,
1,ham,Say hello to Vodafone in AP and Telangana. BEST ROAMING OFFERS are here! Dial *121*121# to know more.,
1,ham,Say hello to Vodafone SuperNet 4G in West Bengal. Enjoy FREE roaming across India! Now get all incoming calls free. No extra roaming charges for Internet.,
1,ham,Say hello to Vodafone SuperNet 4G in Odisha. Enjoy FREE roaming across India! Now get all incoming calls free. No extra roaming charges for Internet.,
3,spam,"MUBARAK HO! Aapko mila hai 100MB 2G data pack, 4 din validity. Start Internet with Vodafone Lite, Click goo.gl/v7jFg2. AAKARSHAK OFFERS ke liye dial *121#",
2,spam,30p/min sabhi calls ki special tariff paye sirf Vodafone Rs9 ki recharge pe. Aaj hi recharge kijiye,
1,ham,Hello! We have registered your DND activation request with number 493015602 .Your request will be processed within 7 working days.,
1,ham,Hello! Thank you for interacting with Vodafone. Your service registration number is 493015602. Your query shall be responded by Wednesday 15-Nov-17 10:51a.m.,
1,ham,Your request has been registered and will be acted upon shortly with request Ids 493015602,
1,ham,Please enter this 4-digit PIN code ( NEiD ) to complete Your Do Not Disturb request.,
1,spam,"Sarkaari Nirdeshanusaar,Apne mobile number ko AADHAR se jodna anivarya hai.Aaj hi nazdiki vodafone retailer se sampark kare.Adhik Jankari k liye dial kare 59059.",
1,spam,"Dear Customer, Your promo Bucket Balance has been exhausted, kindly dial *111*2*4*2# to check a/c balance.",
1,spam,Congratulations. Aap ke account me Rs 10.63 ka balance credit kar diya gaya hai 7 din ke liye. Apne anya best offers aur balance ke liye dial karein *121#,
1,spam,"HI! Insert Vodafone SIM in Slot 1 to enjoy Fast Internet Speed.Data usage without data pack will be charged@Standard Rates.To Save, buy a data pack.Dial*111#",
1,spam,"Guaranteed Money Back of Rs 8,00,000 Lac on maturity by investing Rs 101/Day* + Rs 8 Lac of Lifecover to Safeguard your family. Sms EDM to 5616198 T&CA",
1,spam,MakeMyTrip: Get upto Rs.5100 Instant Discount on Domestic Flights. Code FESTIVAL. Book @ applinks.makemytrip.com/SMsf/VUiU2STGkF T&Cs bit.ly/2xahvmB,
1,spam,MakeMyTrip: 3 Nights Stay @ Price of 2 in Domestic Hotels. Great Service & Awesome Rooms Assured. Book Now @ applinks.makemytrip.com/SMsf/dLIL4b0ojH T&Cs apply.,
1,spam,"MakeMyTrip: Vistara, AirAsia Sale! Fares from Rs.1149. Book Now @ applinks.makemytrip.com/SMsf/oWK9dxcF9G T&Cs bit.ly/2ygbCHG",
1,spam,"MakeMyTrip:Upto Rs.30,000 Off* on 5N/6D Bhutan Holiday! Additional Rs.10,000 worth Holiday Vouchers! Click bit.ly/2wlcJSJ or Call 18001023090",
1,spam,"Save 49%.Get 10 pc Hot & Crispy Chicken @ Rs.400 only today...KFC now open at Sakshi Jamshedpur, Call @0657-6566678.T&C.",
1,spam,"Final reminder
 AMCAT slot saved since 24 hrs
 
 Test Center: Vision Softwa...
 Date: 26th Nov
 Time Slot: 4PM-7PM
 
 Resume booking https://goo.gl/BT3y6N",
1,spam,"Is the monsoon triggering hair loss, skin disorders & allergies? Call Dr Batra's on 9930936656 for 20% off on homeopathic treatment. Limited period offer.",
1,spam,70 years of independence entitles you to avail a Combo Plan or Homeopathy Gold Plan at 70% of the cost @Dr Batra's. Offer valid till 15.08.2017. Call 9930936656,
1,spam,"We Miss U!
 
 Get FLAT Rs.200 off on Fashion Shopping of Rs.999
 
 Use Code 266094173790
 Valid only @fbb/Big Bazaar stores till 26Nov
 
 Check Range goo.gl/KH7xed TnC",
1,spam,"Winter is here. Stay Stylish, Stay Warm!
 
 Check out the latest 'Chill Culture' Collection at nearest fbb/Big Bazaar store
 
 Check Range here : goo.gl/d9LMZd TnC",
1,spam,"Get Rs.500 CASHBACK on shopping of Rs.2500 @ Big Bazaar, Food Bazaar & fbb
 
 Offer Valid till 12 Nov in AP & Telangana only
 
 T&C - Cashback in Future Pay Wallet",
1,spam,"Prepping for your winter break? 
 
 Check out the latest 'Chill Culture' Collection at nearest fbb/Big Bazaar store
 
 Check Range here: goo.gl/d9LMZd TnC",
1,spam,"Introducing 'Just Jackets' collection from fbb!
 
 Lose yourself in its embrace! Check out the collection at nearest fbb/Big Bazaar
 
 Range : goo.gl/MsML8d TnC",
1,spam,"Festive Offer Only for YOU!
 
 Get Rs250(Min Fashn bill:3000) & Rs600 (Min Fashn bill:5000) Fashn vouchr @fbb/Big Bazaar till Oct 22 in AP & TS
 
 goo.gl/Vdshcm TnC",
1,spam,"All you need is a lil of that Spunk
 
 Spunk up your wardrobe with our latest collection from the house of fbb
 
 Visit your nearest fbb/Big Bazaar to explore more.",
1,spam,"This Dasara, shop more earn more at fbb/Big Bazaar
 
 Get Rs250(Min Fashn bill:3000) & Rs600 (Min Fashn bill:5000) fbb fashion voucher
 
 Range : goo.gl/q86JoM TnC",
1,spam,"Get FLAT 50% OFF on Bonechina Tea Sets & Serving Sets
 Use code 6892916460
 
 Get FLAT 40% OFF on Melamine Trays
 Use code 9635557433
 
 Till 30 Jul @ Big Bazaar
 
 T&C",
1,spam,"Last 2 days! Get FLAT 50% OFF on ENTIRE RANGE of Glass Containers @ Big Bazaar
 
 Use code 1478514837 before billing. Valid till 16 July
 
 More@ bit.ly/2t93zGR
 T&C",
1,ham,"Your AC XXXXX739176 Debited INR 59.00 on 07/02/18 -EXCESS DR IN SB . Avl Bal INR 8,613.98.Plz download Buddy",
1,ham,"Your A/C XXXXX739176 Debited INR 40,000.00 on 12/01/18 -Transferred to SRI KRISHNA MOTOR . A/C Balance INR 61,322.28",
1,ham,"Your A/C XXXXX739176 Cr. INR 2,06,485.00 on 12/01/18 on account of Premature payment of TD A/c XXXXX634339. Download YONO @ www.yonosbi.com",
1,ham,"Your A/C XXXXX739176 Debited INR 4,000.00 on 28/12/17 -Transferred to Mr. RACHURI CHAKRAV. A/C Balance INR 50,183.57",
1,ham,Your A/C XXXXX739176 has a debit by transfer of Rs 12.00 on 14/12/17. Avl Bal Rs 402.57.Download Buddy@ http://goo.gl/qUlXqL,
1,ham,Your AC XXXXX739176 Debited INR 35.40 on 30/11/17 -MAB SB Debit . Avl Bal INR 414.57.Plz download Buddy,
